,unplug_hourTime,Count,dayofweek,hour,typeofday
2613,2019-11-07 03:00:00+00:00,26,3,3,workingday
2614,2019-11-07 04:00:00+00:00,43,3,4,workingday
2615,2019-11-07 05:00:00+00:00,111,3,5,workingday
2616,2019-11-07 06:00:00+00:00,465,3,6,workingday
2617,2019-11-07 07:00:00+00:00,1125,3,7,workingday
2618,2019-11-07 08:00:00+00:00,997,3,8,workingday
2619,2019-11-07 09:00:00+00:00,433,3,9,workingday
2620,2019-11-07 10:00:00+00:00,413,3,10,workingday
2621,2019-11-07 11:00:00+00:00,359,3,11,workingday
2622,2019-11-07 12:00:00+00:00,531,3,12,workingday
2623,2019-11-07 13:00:00+00:00,829,3,13,workingday
2624,2019-11-07 14:00:00+00:00,806,3,14,workingday
2625,2019-11-07 15:00:00+00:00,748,3,15,workingday
2626,2019-11-07 16:00:00+00:00,769,3,16,workingday
2627,2019-11-07 17:00:00+00:00,946,3,17,workingday
2628,2019-11-07 18:00:00+00:00,896,3,18,workingday
2629,2019-11-07 19:00:00+00:00,508,3,19,workingday
2630,2019-11-07 20:00:00+00:00,286,3,20,workingday
2631,2019-11-07 21:00:00+00:00,305,3,21,workingday
2632,2019-11-07 22:00:00+00:00,302,3,22,workingday
2633,2019-11-07 23:00:00+00:00,243,3,23,workingday
2634,2019-11-08 00:00:00+00:00,178,4,0,friday
2635,2019-11-08 01:00:00+00:00,122,4,1,friday
2636,2019-11-08 02:00:00+00:00,76,4,2,friday
2637,2019-11-08 03:00:00+00:00,39,4,3,friday
2638,2019-11-08 04:00:00+00:00,67,4,4,friday
2639,2019-11-08 05:00:00+00:00,121,4,5,friday
2640,2019-11-08 06:00:00+00:00,452,4,6,friday
2641,2019-11-08 07:00:00+00:00,1034,4,7,friday
2642,2019-11-08 08:00:00+00:00,879,4,8,friday
2643,2019-11-08 09:00:00+00:00,401,4,9,friday
2644,2019-11-08 10:00:00+00:00,414,4,10,friday
2645,2019-11-08 11:00:00+00:00,418,4,11,friday
2646,2019-11-08 12:00:00+00:00,506,4,12,friday
2647,2019-11-08 13:00:00+00:00,991,4,13,friday
2648,2019-11-08 14:00:00+00:00,1112,4,14,friday
2649,2019-11-08 15:00:00+00:00,719,4,15,friday
2650,2019-11-08 16:00:00+00:00,716,4,16,friday
2651,2019-11-08 17:00:00+00:00,667,4,17,friday
2652,2019-11-08 18:00:00+00:00,639,4,18,friday
2653,2019-11-08 19:00:00+00:00,646,4,19,friday
2654,2019-11-08 20:00:00+00:00,534,4,20,friday
2655,2019-11-08 21:00:00+00:00,360,4,21,friday
2656,2019-11-08 22:00:00+00:00,286,4,22,friday
2657,2019-11-08 23:00:00+00:00,346,4,23,friday
2658,2019-11-09 00:00:00+00:00,284,5,0,weekend
2659,2019-11-09 01:00:00+00:00,293,5,1,weekend
2660,2019-11-09 02:00:00+00:00,209,5,2,weekend
2661,2019-11-09 03:00:00+00:00,144,5,3,weekend
2662,2019-11-09 04:00:00+00:00,130,5,4,weekend
2663,2019-11-09 05:00:00+00:00,104,5,5,weekend
2664,2019-11-09 06:00:00+00:00,75,5,6,weekend
2665,2019-11-09 07:00:00+00:00,135,5,7,weekend
2666,2019-11-09 08:00:00+00:00,214,5,8,weekend
2667,2019-11-09 09:00:00+00:00,262,5,9,weekend
2668,2019-11-09 10:00:00+00:00,314,5,10,weekend
2669,2019-11-09 11:00:00+00:00,387,5,11,weekend
2670,2019-11-09 12:00:00+00:00,468,5,12,weekend
2671,2019-11-09 13:00:00+00:00,461,5,13,weekend
2672,2019-11-09 14:00:00+00:00,372,5,14,weekend
2673,2019-11-09 15:00:00+00:00,162,5,15,weekend
2674,2019-11-09 16:00:00+00:00,138,5,16,weekend
2675,2019-11-09 17:00:00+00:00,244,5,17,weekend
2676,2019-11-09 18:00:00+00:00,326,5,18,weekend
2677,2019-11-09 19:00:00+00:00,336,5,19,weekend
2678,2019-11-09 20:00:00+00:00,322,5,20,weekend
2679,2019-11-09 21:00:00+00:00,224,5,21,weekend
2680,2019-11-09 22:00:00+00:00,243,5,22,weekend
2681,2019-11-09 23:00:00+00:00,303,5,23,weekend
2682,2019-11-10 00:00:00+00:00,300,6,0,weekend
2683,2019-11-10 01:00:00+00:00,248,6,1,weekend
2684,2019-11-10 02:00:00+00:00,186,6,2,weekend
2685,2019-11-10 03:00:00+00:00,141,6,3,weekend
2686,2019-11-10 04:00:00+00:00,119,6,4,weekend
2687,2019-11-10 05:00:00+00:00,90,6,5,weekend
2688,2019-11-10 06:00:00+00:00,58,6,6,weekend
2689,2019-11-10 07:00:00+00:00,96,6,7,weekend
2690,2019-11-10 08:00:00+00:00,168,6,8,weekend
2691,2019-11-10 09:00:00+00:00,252,6,9,weekend
2692,2019-11-10 10:00:00+00:00,384,6,10,weekend
2693,2019-11-10 11:00:00+00:00,423,6,11,weekend
2694,2019-11-10 12:00:00+00:00,502,6,12,weekend
2695,2019-11-10 13:00:00+00:00,490,6,13,weekend
2696,2019-11-10 14:00:00+00:00,322,6,14,weekend
2697,2019-11-10 15:00:00+00:00,363,6,15,weekend
2698,2019-11-10 16:00:00+00:00,456,6,16,weekend
2699,2019-11-10 17:00:00+00:00,451,6,17,weekend
2700,2019-11-10 18:00:00+00:00,391,6,18,weekend
2701,2019-11-10 19:00:00+00:00,339,6,19,weekend
2702,2019-11-10 20:00:00+00:00,271,6,20,weekend
2703,2019-11-10 21:00:00+00:00,210,6,21,weekend
2704,2019-11-10 22:00:00+00:00,205,6,22,weekend
2705,2019-11-10 23:00:00+00:00,195,6,23,weekend
2706,2019-11-11 00:00:00+00:00,89,0,0,workingday
2707,2019-11-11 01:00:00+00:00,55,0,1,workingday
2708,2019-11-11 02:00:00+00:00,50,0,2,workingday
2709,2019-11-11 03:00:00+00:00,23,0,3,workingday
2710,2019-11-11 04:00:00+00:00,44,0,4,workingday
2711,2019-11-11 05:00:00+00:00,109,0,5,workingday
2712,2019-11-11 06:00:00+00:00,423,0,6,workingday
2713,2019-11-11 07:00:00+00:00,996,0,7,workingday
2714,2019-11-11 08:00:00+00:00,834,0,8,workingday
2715,2019-11-11 09:00:00+00:00,357,0,9,workingday
2716,2019-11-11 10:00:00+00:00,310,0,10,workingday
2717,2019-11-11 11:00:00+00:00,322,0,11,workingday
2718,2019-11-11 12:00:00+00:00,471,0,12,workingday
2719,2019-11-11 13:00:00+00:00,765,0,13,workingday
2720,2019-11-11 14:00:00+00:00,757,0,14,workingday
2721,2019-11-11 15:00:00+00:00,674,0,15,workingday
2722,2019-11-11 16:00:00+00:00,709,0,16,workingday
2723,2019-11-11 17:00:00+00:00,1043,0,17,workingday
2724,2019-11-11 18:00:00+00:00,834,0,18,workingday
2725,2019-11-11 19:00:00+00:00,687,0,19,workingday
2726,2019-11-11 20:00:00+00:00,511,0,20,workingday
2727,2019-11-11 21:00:00+00:00,308,0,21,workingday
2728,2019-11-11 22:00:00+00:00,192,0,22,workingday
2729,2019-11-11 23:00:00+00:00,182,0,23,workingday
2730,2019-11-12 00:00:00+00:00,84,1,0,workingday
2731,2019-11-12 01:00:00+00:00,47,1,1,workingday
2732,2019-11-12 02:00:00+00:00,23,1,2,workingday
2733,2019-11-12 03:00:00+00:00,21,1,3,workingday
2734,2019-11-12 04:00:00+00:00,50,1,4,workingday
2735,2019-11-12 05:00:00+00:00,110,1,5,workingday
2736,2019-11-12 06:00:00+00:00,481,1,6,workingday
2737,2019-11-12 07:00:00+00:00,1110,1,7,workingday
2738,2019-11-12 08:00:00+00:00,973,1,8,workingday
2739,2019-11-12 09:00:00+00:00,425,1,9,workingday
2740,2019-11-12 10:00:00+00:00,364,1,10,workingday
2741,2019-11-12 11:00:00+00:00,377,1,11,workingday
2742,2019-11-12 12:00:00+00:00,525,1,12,workingday
2743,2019-11-12 13:00:00+00:00,792,1,13,workingday
2744,2019-11-12 14:00:00+00:00,809,1,14,workingday
2745,2019-11-12 15:00:00+00:00,689,1,15,workingday
2746,2019-11-12 16:00:00+00:00,774,1,16,workingday
2747,2019-11-12 17:00:00+00:00,1018,1,17,workingday
2748,2019-11-12 18:00:00+00:00,929,1,18,workingday
2749,2019-11-12 19:00:00+00:00,670,1,19,workingday
2750,2019-11-12 20:00:00+00:00,487,1,20,workingday
2751,2019-11-12 21:00:00+00:00,258,1,21,workingday
2752,2019-11-12 22:00:00+00:00,143,1,22,workingday
2753,2019-11-12 23:00:00+00:00,153,1,23,workingday
2754,2019-11-13 00:00:00+00:00,84,2,0,workingday
2755,2019-11-13 01:00:00+00:00,44,2,1,workingday
2756,2019-11-13 02:00:00+00:00,25,2,2,workingday
2757,2019-11-13 03:00:00+00:00,17,2,3,workingday
2758,2019-11-13 04:00:00+00:00,35,2,4,workingday
2759,2019-11-13 05:00:00+00:00,25,2,5,workingday
2760,2019-11-13 06:00:00+00:00,264,2,6,workingday
2761,2019-11-13 07:00:00+00:00,849,2,7,workingday
2762,2019-11-13 08:00:00+00:00,861,2,8,workingday
2763,2019-11-13 09:00:00+00:00,398,2,9,workingday
2764,2019-11-13 10:00:00+00:00,358,2,10,workingday
2765,2019-11-13 11:00:00+00:00,389,2,11,workingday
2766,2019-11-13 12:00:00+00:00,570,2,12,workingday
2767,2019-11-13 13:00:00+00:00,832,2,13,workingday
2768,2019-11-13 14:00:00+00:00,816,2,14,workingday
2769,2019-11-13 15:00:00+00:00,794,2,15,workingday
2770,2019-11-13 16:00:00+00:00,826,2,16,workingday
2771,2019-11-13 17:00:00+00:00,1095,2,17,workingday
2772,2019-11-13 18:00:00+00:00,991,2,18,workingday
2773,2019-11-13 19:00:00+00:00,773,2,19,workingday
2774,2019-11-13 20:00:00+00:00,604,2,20,workingday
2775,2019-11-13 21:00:00+00:00,421,2,21,workingday
2776,2019-11-13 22:00:00+00:00,337,2,22,workingday
2777,2019-11-13 23:00:00+00:00,288,2,23,workingday
2778,2019-11-14 00:00:00+00:00,141,3,0,workingday
2779,2019-11-14 01:00:00+00:00,64,3,1,workingday
2780,2019-11-14 02:00:00+00:00,55,3,2,workingday
2781,2019-11-14 03:00:00+00:00,32,3,3,workingday
2782,2019-11-14 04:00:00+00:00,40,3,4,workingday
2783,2019-11-14 05:00:00+00:00,71,3,5,workingday
2784,2019-11-14 06:00:00+00:00,189,3,6,workingday
2785,2019-11-14 07:00:00+00:00,671,3,7,workingday
2786,2019-11-14 08:00:00+00:00,816,3,8,workingday
2787,2019-11-14 09:00:00+00:00,385,3,9,workingday
2788,2019-11-14 10:00:00+00:00,334,3,10,workingday
2789,2019-11-14 11:00:00+00:00,327,3,11,workingday
2790,2019-11-14 12:00:00+00:00,476,3,12,workingday
2791,2019-11-14 13:00:00+00:00,783,3,13,workingday
2792,2019-11-14 14:00:00+00:00,727,3,14,workingday
2793,2019-11-14 15:00:00+00:00,500,3,15,workingday
2794,2019-11-14 16:00:00+00:00,378,3,16,workingday
2795,2019-11-14 17:00:00+00:00,599,3,17,workingday
2796,2019-11-14 18:00:00+00:00,733,3,18,workingday
2797,2019-11-14 19:00:00+00:00,608,3,19,workingday
2798,2019-11-14 20:00:00+00:00,510,3,20,workingday
2799,2019-11-14 21:00:00+00:00,301,3,21,workingday
2800,2019-11-14 22:00:00+00:00,292,3,22,workingday
2801,2019-11-14 23:00:00+00:00,254,3,23,workingday
2802,2019-11-15 00:00:00+00:00,189,4,0,friday
2803,2019-11-15 01:00:00+00:00,106,4,1,friday
2804,2019-11-15 02:00:00+00:00,75,4,2,friday
2805,2019-11-15 03:00:00+00:00,46,4,3,friday
2806,2019-11-15 04:00:00+00:00,57,4,4,friday
2807,2019-11-15 05:00:00+00:00,97,4,5,friday
2808,2019-11-15 06:00:00+00:00,443,4,6,friday
2809,2019-11-15 07:00:00+00:00,989,4,7,friday
2810,2019-11-15 08:00:00+00:00,797,4,8,friday
2811,2019-11-15 09:00:00+00:00,381,4,9,friday
2812,2019-11-15 10:00:00+00:00,341,4,10,friday
2813,2019-11-15 11:00:00+00:00,334,4,11,friday
2814,2019-11-15 12:00:00+00:00,496,4,12,friday
2815,2019-11-15 13:00:00+00:00,890,4,13,friday
2816,2019-11-15 14:00:00+00:00,1039,4,14,friday
2817,2019-11-15 15:00:00+00:00,709,4,15,friday
2818,2019-11-15 16:00:00+00:00,628,4,16,friday
2819,2019-11-15 17:00:00+00:00,679,4,17,friday
2820,2019-11-15 18:00:00+00:00,574,4,18,friday
2821,2019-11-15 19:00:00+00:00,617,4,19,friday
2822,2019-11-15 20:00:00+00:00,490,4,20,friday
2823,2019-11-15 21:00:00+00:00,349,4,21,friday
2824,2019-11-15 22:00:00+00:00,287,4,22,friday
2825,2019-11-15 23:00:00+00:00,357,4,23,friday
2826,2019-11-16 00:00:00+00:00,285,5,0,weekend
2827,2019-11-16 01:00:00+00:00,288,5,1,weekend
2828,2019-11-16 02:00:00+00:00,202,5,2,weekend
2829,2019-11-16 03:00:00+00:00,131,5,3,weekend
2830,2019-11-16 04:00:00+00:00,106,5,4,weekend
2831,2019-11-16 05:00:00+00:00,118,5,5,weekend
2832,2019-11-16 06:00:00+00:00,78,5,6,weekend
2833,2019-11-16 07:00:00+00:00,161,5,7,weekend
2834,2019-11-16 08:00:00+00:00,254,5,8,weekend
2835,2019-11-16 09:00:00+00:00,285,5,9,weekend
2836,2019-11-16 10:00:00+00:00,318,5,10,weekend
2837,2019-11-16 11:00:00+00:00,418,5,11,weekend
2838,2019-11-16 12:00:00+00:00,520,5,12,weekend
2839,2019-11-16 13:00:00+00:00,575,5,13,weekend
2840,2019-11-16 14:00:00+00:00,388,5,14,weekend
2841,2019-11-16 15:00:00+00:00,364,5,15,weekend
2842,2019-11-16 16:00:00+00:00,430,5,16,weekend
2843,2019-11-16 17:00:00+00:00,423,5,17,weekend
2844,2019-11-16 18:00:00+00:00,413,5,18,weekend
2845,2019-11-16 19:00:00+00:00,439,5,19,weekend
2846,2019-11-16 20:00:00+00:00,363,5,20,weekend
2847,2019-11-16 21:00:00+00:00,309,5,21,weekend
2848,2019-11-16 22:00:00+00:00,250,5,22,weekend
2849,2019-11-16 23:00:00+00:00,330,5,23,weekend
2850,2019-11-17 00:00:00+00:00,293,6,0,weekend
2851,2019-11-17 01:00:00+00:00,259,6,1,weekend
2852,2019-11-17 02:00:00+00:00,209,6,2,weekend
2853,2019-11-17 03:00:00+00:00,123,6,3,weekend
2854,2019-11-17 04:00:00+00:00,110,6,4,weekend
2855,2019-11-17 05:00:00+00:00,84,6,5,weekend
2856,2019-11-17 06:00:00+00:00,74,6,6,weekend
2857,2019-11-17 07:00:00+00:00,113,6,7,weekend
2858,2019-11-17 08:00:00+00:00,140,6,8,weekend
2859,2019-11-17 09:00:00+00:00,211,6,9,weekend
2860,2019-11-17 10:00:00+00:00,259,6,10,weekend
2861,2019-11-17 11:00:00+00:00,291,6,11,weekend
2862,2019-11-17 12:00:00+00:00,383,6,12,weekend
2863,2019-11-17 13:00:00+00:00,310,6,13,weekend
2864,2019-11-17 14:00:00+00:00,225,6,14,weekend
2865,2019-11-17 15:00:00+00:00,295,6,15,weekend
2866,2019-11-17 16:00:00+00:00,319,6,16,weekend
2867,2019-11-17 17:00:00+00:00,162,6,17,weekend
2868,2019-11-17 18:00:00+00:00,81,6,18,weekend
2869,2019-11-17 19:00:00+00:00,146,6,19,weekend
2870,2019-11-17 20:00:00+00:00,180,6,20,weekend
2871,2019-11-17 21:00:00+00:00,148,6,21,weekend
2872,2019-11-17 22:00:00+00:00,147,6,22,weekend
2873,2019-11-17 23:00:00+00:00,145,6,23,weekend
2874,2019-11-18 00:00:00+00:00,85,0,0,workingday
2875,2019-11-18 01:00:00+00:00,51,0,1,workingday
2876,2019-11-18 02:00:00+00:00,28,0,2,workingday
2877,2019-11-18 03:00:00+00:00,27,0,3,workingday
2878,2019-11-18 04:00:00+00:00,49,0,4,workingday
2879,2019-11-18 05:00:00+00:00,106,0,5,workingday
2880,2019-11-18 06:00:00+00:00,396,0,6,workingday
2881,2019-11-18 07:00:00+00:00,988,0,7,workingday
2882,2019-11-18 08:00:00+00:00,802,0,8,workingday
2883,2019-11-18 09:00:00+00:00,377,0,9,workingday
2884,2019-11-18 10:00:00+00:00,316,0,10,workingday
2885,2019-11-18 11:00:00+00:00,331,0,11,workingday
2886,2019-11-18 12:00:00+00:00,472,0,12,workingday
2887,2019-11-18 13:00:00+00:00,792,0,13,workingday
2888,2019-11-18 14:00:00+00:00,754,0,14,workingday
2889,2019-11-18 15:00:00+00:00,616,0,15,workingday
2890,2019-11-18 16:00:00+00:00,657,0,16,workingday
2891,2019-11-18 17:00:00+00:00,961,0,17,workingday
2892,2019-11-18 18:00:00+00:00,793,0,18,workingday
2893,2019-11-18 19:00:00+00:00,659,0,19,workingday
2894,2019-11-18 20:00:00+00:00,482,0,20,workingday
2895,2019-11-18 21:00:00+00:00,293,0,21,workingday
2896,2019-11-18 22:00:00+00:00,223,0,22,workingday
2897,2019-11-18 23:00:00+00:00,180,0,23,workingday
2898,2019-11-19 00:00:00+00:00,82,1,0,workingday
2899,2019-11-19 01:00:00+00:00,50,1,1,workingday
2900,2019-11-19 02:00:00+00:00,26,1,2,workingday
2901,2019-11-19 03:00:00+00:00,19,1,3,workingday
2902,2019-11-19 04:00:00+00:00,31,1,4,workingday
2903,2019-11-19 05:00:00+00:00,91,1,5,workingday
2904,2019-11-19 06:00:00+00:00,430,1,6,workingday
2905,2019-11-19 07:00:00+00:00,1007,1,7,workingday
2906,2019-11-19 08:00:00+00:00,892,1,8,workingday
2907,2019-11-19 09:00:00+00:00,385,1,9,workingday
2908,2019-11-19 10:00:00+00:00,354,1,10,workingday
2909,2019-11-19 11:00:00+00:00,351,1,11,workingday
2910,2019-11-19 12:00:00+00:00,499,1,12,workingday
2911,2019-11-19 13:00:00+00:00,779,1,13,workingday
2912,2019-11-19 14:00:00+00:00,758,1,14,workingday
2913,2019-11-19 15:00:00+00:00,644,1,15,workingday
2914,2019-11-19 16:00:00+00:00,651,1,16,workingday
2915,2019-11-19 17:00:00+00:00,922,1,17,workingday
2916,2019-11-19 18:00:00+00:00,838,1,18,workingday
2917,2019-11-19 19:00:00+00:00,695,1,19,workingday
2918,2019-11-19 20:00:00+00:00,498,1,20,workingday
2919,2019-11-19 21:00:00+00:00,342,1,21,workingday
2920,2019-11-19 22:00:00+00:00,287,1,22,workingday
2921,2019-11-19 23:00:00+00:00,202,1,23,workingday
2922,2019-11-20 00:00:00+00:00,95,2,0,workingday
2923,2019-11-20 01:00:00+00:00,63,2,1,workingday
2924,2019-11-20 02:00:00+00:00,27,2,2,workingday
2925,2019-11-20 03:00:00+00:00,20,2,3,workingday
2926,2019-11-20 04:00:00+00:00,52,2,4,workingday
2927,2019-11-20 05:00:00+00:00,96,2,5,workingday
2928,2019-11-20 06:00:00+00:00,435,2,6,workingday
2929,2019-11-20 07:00:00+00:00,1082,2,7,workingday
2930,2019-11-20 08:00:00+00:00,902,2,8,workingday
2931,2019-11-20 09:00:00+00:00,395,2,9,workingday
2932,2019-11-20 10:00:00+00:00,373,2,10,workingday
2933,2019-11-20 11:00:00+00:00,349,2,11,workingday
2934,2019-11-20 12:00:00+00:00,464,2,12,workingday
2935,2019-11-20 13:00:00+00:00,696,2,13,workingday
2936,2019-11-20 14:00:00+00:00,448,2,14,workingday
2937,2019-11-20 15:00:00+00:00,196,2,15,workingday
2938,2019-11-20 16:00:00+00:00,257,2,16,workingday
2939,2019-11-20 17:00:00+00:00,230,2,17,workingday
2940,2019-11-20 18:00:00+00:00,269,2,18,workingday
2941,2019-11-20 19:00:00+00:00,213,2,19,workingday
2942,2019-11-20 20:00:00+00:00,194,2,20,workingday
2943,2019-11-20 21:00:00+00:00,212,2,21,workingday
2944,2019-11-20 22:00:00+00:00,208,2,22,workingday
2945,2019-11-20 23:00:00+00:00,179,2,23,workingday
2946,2019-11-21 00:00:00+00:00,97,3,0,workingday
2947,2019-11-21 01:00:00+00:00,58,3,1,workingday
2948,2019-11-21 02:00:00+00:00,33,3,2,workingday
2949,2019-11-21 03:00:00+00:00,18,3,3,workingday
2950,2019-11-21 04:00:00+00:00,45,3,4,workingday
2951,2019-11-21 05:00:00+00:00,91,3,5,workingday
2952,2019-11-21 06:00:00+00:00,223,3,6,workingday
2953,2019-11-21 07:00:00+00:00,699,3,7,workingday
2954,2019-11-21 08:00:00+00:00,708,3,8,workingday
2955,2019-11-21 09:00:00+00:00,333,3,9,workingday
2956,2019-11-21 10:00:00+00:00,197,3,10,workingday
2957,2019-11-21 11:00:00+00:00,169,3,11,workingday
2958,2019-11-21 12:00:00+00:00,243,3,12,workingday
2959,2019-11-21 13:00:00+00:00,486,3,13,workingday
2960,2019-11-21 14:00:00+00:00,564,3,14,workingday
2961,2019-11-21 15:00:00+00:00,535,3,15,workingday
2962,2019-11-21 16:00:00+00:00,627,3,16,workingday
2963,2019-11-21 17:00:00+00:00,891,3,17,workingday
2964,2019-11-21 18:00:00+00:00,795,3,18,workingday
2965,2019-11-21 19:00:00+00:00,675,3,19,workingday
2966,2019-11-21 20:00:00+00:00,493,3,20,workingday
2967,2019-11-21 21:00:00+00:00,351,3,21,workingday
2968,2019-11-21 22:00:00+00:00,304,3,22,workingday
2969,2019-11-21 23:00:00+00:00,277,3,23,workingday
2970,2019-11-22 00:00:00+00:00,169,4,0,friday
2971,2019-11-22 01:00:00+00:00,117,4,1,friday
2972,2019-11-22 02:00:00+00:00,68,4,2,friday
2973,2019-11-22 03:00:00+00:00,56,4,3,friday
2974,2019-11-22 04:00:00+00:00,64,4,4,friday
2975,2019-11-22 05:00:00+00:00,80,4,5,friday
2976,2019-11-22 06:00:00+00:00,323,4,6,friday
2977,2019-11-22 07:00:00+00:00,389,4,7,friday
2978,2019-11-22 08:00:00+00:00,277,4,8,friday
2979,2019-11-22 09:00:00+00:00,248,4,9,friday
2980,2019-11-22 10:00:00+00:00,194,4,10,friday
2981,2019-11-22 11:00:00+00:00,124,4,11,friday
2982,2019-11-22 12:00:00+00:00,107,4,12,friday
2983,2019-11-22 13:00:00+00:00,265,4,13,friday
2984,2019-11-22 14:00:00+00:00,378,4,14,friday
2985,2019-11-22 15:00:00+00:00,376,4,15,friday
2986,2019-11-22 16:00:00+00:00,412,4,16,friday
2987,2019-11-22 17:00:00+00:00,245,4,17,friday
2988,2019-11-22 18:00:00+00:00,370,4,18,friday
2989,2019-11-22 19:00:00+00:00,417,4,19,friday
2990,2019-11-22 20:00:00+00:00,278,4,20,friday
2991,2019-11-22 21:00:00+00:00,258,4,21,friday
2992,2019-11-22 22:00:00+00:00,256,4,22,friday
2993,2019-11-22 23:00:00+00:00,263,4,23,friday
2994,2019-11-23 00:00:00+00:00,247,5,0,weekend
2995,2019-11-23 01:00:00+00:00,245,5,1,weekend
2996,2019-11-23 02:00:00+00:00,172,5,2,weekend
2997,2019-11-23 03:00:00+00:00,141,5,3,weekend
2998,2019-11-23 04:00:00+00:00,93,5,4,weekend
2999,2019-11-23 05:00:00+00:00,66,5,5,weekend
3000,2019-11-23 06:00:00+00:00,81,5,6,weekend
3001,2019-11-23 07:00:00+00:00,121,5,7,weekend
3002,2019-11-23 08:00:00+00:00,246,5,8,weekend
3003,2019-11-23 09:00:00+00:00,261,5,9,weekend
3004,2019-11-23 10:00:00+00:00,329,5,10,weekend
3005,2019-11-23 11:00:00+00:00,382,5,11,weekend
3006,2019-11-23 12:00:00+00:00,522,5,12,weekend
3007,2019-11-23 13:00:00+00:00,472,5,13,weekend
3008,2019-11-23 14:00:00+00:00,334,5,14,weekend
3009,2019-11-23 15:00:00+00:00,375,5,15,weekend
3010,2019-11-23 16:00:00+00:00,403,5,16,weekend
3011,2019-11-23 17:00:00+00:00,388,5,17,weekend
3012,2019-11-23 18:00:00+00:00,410,5,18,weekend
3013,2019-11-23 19:00:00+00:00,493,5,19,weekend
3014,2019-11-23 20:00:00+00:00,352,5,20,weekend
3015,2019-11-23 21:00:00+00:00,274,5,21,weekend
3016,2019-11-23 22:00:00+00:00,307,5,22,weekend
3017,2019-11-23 23:00:00+00:00,338,5,23,weekend
3018,2019-11-24 00:00:00+00:00,324,6,0,weekend
3019,2019-11-24 01:00:00+00:00,289,6,1,weekend
3020,2019-11-24 02:00:00+00:00,203,6,2,weekend
3021,2019-11-24 03:00:00+00:00,148,6,3,weekend
3022,2019-11-24 04:00:00+00:00,107,6,4,weekend
3023,2019-11-24 05:00:00+00:00,84,6,5,weekend
3024,2019-11-24 06:00:00+00:00,82,6,6,weekend
3025,2019-11-24 07:00:00+00:00,92,6,7,weekend
3026,2019-11-24 08:00:00+00:00,163,6,8,weekend
3027,2019-11-24 09:00:00+00:00,226,6,9,weekend
3028,2019-11-24 10:00:00+00:00,292,6,10,weekend
3029,2019-11-24 11:00:00+00:00,385,6,11,weekend
3030,2019-11-24 12:00:00+00:00,427,6,12,weekend
3031,2019-11-24 13:00:00+00:00,428,6,13,weekend
3032,2019-11-24 14:00:00+00:00,320,6,14,weekend
3033,2019-11-24 15:00:00+00:00,351,6,15,weekend
3034,2019-11-24 16:00:00+00:00,414,6,16,weekend
3035,2019-11-24 17:00:00+00:00,385,6,17,weekend
3036,2019-11-24 18:00:00+00:00,338,6,18,weekend
3037,2019-11-24 19:00:00+00:00,316,6,19,weekend
3038,2019-11-24 20:00:00+00:00,254,6,20,weekend
3039,2019-11-24 21:00:00+00:00,241,6,21,weekend
3040,2019-11-24 22:00:00+00:00,181,6,22,weekend
3041,2019-11-24 23:00:00+00:00,150,6,23,weekend
3042,2019-11-25 00:00:00+00:00,60,0,0,workingday
3043,2019-11-25 01:00:00+00:00,61,0,1,workingday
3044,2019-11-25 02:00:00+00:00,29,0,2,workingday
3045,2019-11-25 03:00:00+00:00,28,0,3,workingday
3046,2019-11-25 04:00:00+00:00,44,0,4,workingday
3047,2019-11-25 05:00:00+00:00,108,0,5,workingday
3048,2019-11-25 06:00:00+00:00,420,0,6,workingday
3049,2019-11-25 07:00:00+00:00,899,0,7,workingday
3050,2019-11-25 08:00:00+00:00,747,0,8,workingday
3051,2019-11-25 09:00:00+00:00,316,0,9,workingday
3052,2019-11-25 10:00:00+00:00,308,0,10,workingday
3053,2019-11-25 11:00:00+00:00,337,0,11,workingday
3054,2019-11-25 12:00:00+00:00,463,0,12,workingday
3055,2019-11-25 13:00:00+00:00,736,0,13,workingday
3056,2019-11-25 14:00:00+00:00,745,0,14,workingday
3057,2019-11-25 15:00:00+00:00,676,0,15,workingday
3058,2019-11-25 16:00:00+00:00,694,0,16,workingday
3059,2019-11-25 17:00:00+00:00,1022,0,17,workingday
3060,2019-11-25 18:00:00+00:00,882,0,18,workingday
3061,2019-11-25 19:00:00+00:00,744,0,19,workingday
3062,2019-11-25 20:00:00+00:00,526,0,20,workingday
3063,2019-11-25 21:00:00+00:00,353,0,21,workingday
3064,2019-11-25 22:00:00+00:00,261,0,22,workingday
3065,2019-11-25 23:00:00+00:00,191,0,23,workingday
3066,2019-11-26 00:00:00+00:00,75,1,0,workingday
3067,2019-11-26 01:00:00+00:00,62,1,1,workingday
3068,2019-11-26 02:00:00+00:00,23,1,2,workingday
3069,2019-11-26 03:00:00+00:00,28,1,3,workingday
3070,2019-11-26 04:00:00+00:00,38,1,4,workingday
3071,2019-11-26 05:00:00+00:00,131,1,5,workingday
3072,2019-11-26 06:00:00+00:00,412,1,6,workingday
3073,2019-11-26 07:00:00+00:00,1091,1,7,workingday
3074,2019-11-26 08:00:00+00:00,915,1,8,workingday
3075,2019-11-26 09:00:00+00:00,391,1,9,workingday
3076,2019-11-26 10:00:00+00:00,276,1,10,workingday
3077,2019-11-26 11:00:00+00:00,250,1,11,workingday
3078,2019-11-26 12:00:00+00:00,311,1,12,workingday
3079,2019-11-26 13:00:00+00:00,548,1,13,workingday
